id,conflict_new_id,conflict_name,dyad_name,side_a,side_b,source_article,source_office,source_date,source_headline,source_original,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,high
249749,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""UN ,2017-12-01,Report of the Secretary-General on South Sudan (covering the period from 2 September to 14 November 2017)""",UN ,01/12/2017,Report of the Secretary-General on South Sudan (covering the period from 2 September to 14 November 2017),UN SG,Adodo village,9.45389,31.64863,South Sudan,Africa,11/09/2017,11/09/2017,0,0,4,0,4
255111,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""UN General Assembly/ Human Rights Council,2018-02-23,Report of the Commission on Human Rights in South Sudan* -A/HRC/37/CRP.2""",UN General Assembly/ Human Rights Council,23/02/2018,Report of the Commission on Human Rights in South Sudan* -A/HRC/37/CRP.2,UN Human Rights Council,Aburoc town,10.033941,32.00512,South Sudan,Africa,11/09/2017,11/09/2017,0,0,3,0,3
241451,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Reuters News,2017-09-19,Fighting kills at least 25 in oil region of South Sudan"";""Al Jazeera,2017-09-20,Riek Machar's men blamed for deadly South Sudan raid"";""Xinhua News Agency,2017-09-19,At least 25 killed in fresh clashes in South Sudan""",Reuters News;Al Jazeera;Xinhua News Agency,2017-09-19;2017-09-20;2017-09-19,Fighting kills at least 25 in oil region of South Sudan;Riek Machar's men blamed for deadly South Sudan raid;At least 25 killed in fresh clashes in South Sudan,local government official and rebel spokesperson,Nhialdiu town,9.02314,29.67918,South Sudan,Africa,18/09/2017,18/09/2017,6,0,4,15,25
241479,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Reuters News,2017-10-02,Four South Sudanese soldiers killed in fighting with rebels"";""BBC Monitoring Africa,2017-10-04,Army repels rebel attack in northeastern South Sudan"";""Xinhua News Agency,2017-10-10,S. Sudan's rebels say gov't airstrike kills 13 civilians""",Reuters News;BBC Monitoring Africa;Xinhua News Agency,2017-10-02;2017-10-04;2017-10-10,Four South Sudanese soldiers killed in fighting with rebels;Army repels rebel attack in northeastern South Sudan;S. Sudan's rebels say gov't airstrike kills 13 civilians,Government spokespersons,Waat town,8.17925,32.15206,South Sudan,Africa,01/10/2017,01/10/2017,4,0,0,0,20
244486,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Xinhua News Agency,2017-10-10,S. Sudan's rebels say gov't airstrike kills 13 civilians""",Xinhua News Agency,10/10/2017,S. Sudan's rebels say gov't airstrike kills 13 civilians,Rebel spokesperson,Waat town,8.17925,32.15206,South Sudan,Africa,09/10/2017,09/10/2017,0,0,13,0,13
247307,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Xinhua News Agency,2017-11-06,S. Sudan's army denies renewed rebel capture of border town""",Xinhua News Agency,06/11/2017,S. Sudan's army denies renewed rebel capture of border town,govt spokesperson,Bamurye village,3.699207,31.54643,South Sudan,Africa,30/10/2017,05/11/2017,0,5,0,0,5
247366,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Xinhua News Agency,2017-11-23,At least 25 killed in fresh clash in northern S. Sudan"";""Reuters News,2017-11-23,Fighting between rebel and army kills 27 in South Sudan"";""Radio Tamazuj,2017-11-22,Heavy fighting breaks out in South Sudan's Leer""",Xinhua News Agency;Reuters News;Radio Tamazuj,2017-11-23;2017-11-23;2017-11-22,At least 25 killed in fresh clash in northern S. Sudan;Fighting between rebel and army kills 27 in South Sudan;Heavy fighting breaks out in South Sudan's Leer,"Govt info minister for southern liech state, SPLM/A-IO spokesperson;Rebel spokesman in Unity state James Yoach; Wuol Yach Gatkuoth, a security adviser for the government of Southern Liech,",Leer town,8.30179,30.14179,South Sudan,Africa,19/11/2017,22/11/2017,5,2,0,5,27
247377,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Xinhua News Agency,2017-11-25,S. Sudan's army kills 22 rebels in northern areas"";""Xinhua News Agency,2017-12-01,South Sudan army kills over 92 rebels in renewed clash in northern town""",Xinhua News Agency;Xinhua News Agency,2017-11-25;2017-12-01,S. Sudan's army kills 22 rebels in northern areas;South Sudan army kills over 92 rebels in renewed clash in northern town,"Govt spokesperson, rebels",Leer county,8.18961,30.21245,South Sudan,Africa,19/11/2017,25/11/2017,0,3,0,7,5
254217,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""UN SG,2018-02-28,Report of the Secretary-General on South Sudan (covering the period from 15 November 2017 to 16 February 2018) """,UN SG,28/02/2018,Report of the Secretary-General on South Sudan (covering the period from 15 November 2017 to 16 February 2018) ,UN SG,West Equatoria state,5.4,28.4,South Sudan,Africa,26/11/2017,26/11/2017,0,0,3,0,3
247412,4594,Bor Dinka - Murle,Bor Dinka - Murle,Bor Dinka,Murle,"""Agence France Presse,2017-11-29,50 dead, dozens abducted in S.Sudan tribal raids"";""Xinhua News Agency,2017-11-28,1st LD Writethru: At least 40 killed in tribal clashes in South Sudan""",Agence France Presse;Xinhua News Agency,2017-11-29;2017-11-28,"50 dead, dozens abducted in S.Sudan tribal raids;1st LD Writethru: At least 40 killed in tribal clashes in South Sudan",State minister,Duk Payuel/ Duk Faiwil,7.482862,31.514766,South Sudan,Africa,27/11/2017,27/11/2017,0,0,8,0,8
247402,4594,Bor Dinka - Murle,Bor Dinka - Murle,Bor Dinka,Murle,"""Xinhua News Agency,2017-11-28,1st LD Writethru: At least 40 killed in tribal clashes in South Sudan"";""Reuters News,2017-11-29,Militia attack kills 43 in South Sudan's Jonglei state"";""Reuters News,2017-11-29,Tribal militia kill 43 in South Sudan's Jonglei state, abduct women, children"";""Agence France Presse,2017-11-29,50 dead, dozens abducted in S.Sudan tribal raids"";""AllAfrica,2017-11-30,45 Killed in Ethic Attack""",Xinhua News Agency;Reuters News;Reuters News;Agence France Presse;AllAfrica,2017-11-28;2017-11-29;2017-11-29;2017-11-29;2017-11-30,"1st LD Writethru: At least 40 killed in tribal clashes in South Sudan;Militia attack kills 43 in South Sudan's Jonglei state;Tribal militia kill 43 in South Sudan's Jonglei state, abduct women, children;50 dead, dozens abducted in S.Sudan tribal raids;45 Killed in Ethic Attack","Jonglei State information minister, UNMISS",Duk Payuel/ Duk Faiwil,7.482862,31.514766,South Sudan,Africa,28/11/2017,28/11/2017,0,45,0,0,45
247433,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Xinhua News Agency,2017-12-01,South Sudan army kills over 92 rebels in renewed clash in northern town""",Xinhua News Agency,01/12/2017,South Sudan army kills over 92 rebels in renewed clash in northern town,"Govt minister, deputy rebel spokesperson",Leer town,8.30179,30.14179,South Sudan,Africa,30/11/2017,30/11/2017,0,5,0,53,92
249586,14167,Pakam Dinka - Rup Dinka,Pakam Dinka - Rup Dinka,Pakam Dinka,Rup Dinka,"""Agence France Presse,2017-12-08,Over 60 killed in South Sudan cattle battles: officials"";""Reuters News,2017-12-08,At least 45 killed in ethnic fighting in South Sudan: official"";""Reuters News,2017-12-12,Death toll from fighting in South Sudan's Great Lakes rises to 170"";""Agence France Presse,2017-12-12,S.Sudan clashes leave more than 170 dead: lawmaker"";""Xinhua News Agency,2017-12-12,Xinhua world news summary at 1530 GMT, Dec. 12""",Agence France Presse;Reuters News;Reuters News;Agence France Presse;Xinhua News Agency,2017-12-08;2017-12-08;2017-12-12;2017-12-12;2017-12-12,"Over 60 killed in South Sudan cattle battles: officials;At least 45 killed in ethnic fighting in South Sudan: official;Death toll from fighting in South Sudan's Great Lakes rises to 170;S.Sudan clashes leave more than 170 dead: lawmaker;Xinhua world news summary at 1530 GMT, Dec. 12","state information minister, deputy state information minister, UNMISS, Dharuai Mabor Teny, a member of parliament from the region",Lakes state,6.75,30,South Sudan,Africa,06/12/2017,08/12/2017,0,0,0,172,172
254219,14305,Jalwau - Thiyic Dinka,Jalwau - Thiyic Dinka,Jalwau,Thiyic Dinka,"""UN SG,2018-02-28,Report of the Secretary-General on South Sudan (covering the period from 15 November 2017 to 16 February 2018) "";""Catholic Radio Network,2018-01-13,16 suspects arrested in Tonj over inciting communal violence"";""Radio Tamazuj,2017-12-20,Death toll of tribal clashes in Tonj rises to 43: official""",UN SG;Catholic Radio Network;Radio Tamazuj,2018-02-28;2018-01-13;2017-12-20,Report of the Secretary-General on South Sudan (covering the period from 15 November 2017 to 16 February 2018) ;16 suspects arrested in Tonj over inciting communal violence;Death toll of tribal clashes in Tonj rises to 43: official,"UN SG; Manim Bol Manim Manhim, deputy governor of Tonj state",Kogjak town,7.92356,29.038711,South Sudan,Africa,16/12/2017,17/12/2017,0,0,0,43,43
249609,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Reuters News,2017-12-18,South Sudan rebels accuse army of attack as peace talks restart"";""Agence France Presse,2017-12-19,UN urges 'return' of 6 aid workers missing in South Sudan"";""Sudan Tribune,2017-12-18,Seven aid workers kidnapped in war-torn S. Sudan state""",Reuters News;Agence France Presse;Sudan Tribune,2017-12-18;2017-12-19;2017-12-18,South Sudan rebels accuse army of attack as peace talks restart;UN urges 'return' of 6 aid workers missing in South Sudan;Seven aid workers kidnapped in war-torn S. Sudan state,"military spokesperson, rebel spokesperson",Raga town,8.466667,25.683333,South Sudan,Africa,17/12/2017,17/12/2017,0,0,8,0,8
249620,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Agence France Presse,2017-12-21,Fresh S.Sudan fighting casts doubt on peace talks""",Agence France Presse,21/12/2017,Fresh S.Sudan fighting casts doubt on peace talks,"government spokesperson, rebel spokesperson, refugee",Lasu village,3.94224,30.45273,South Sudan,Africa,17/12/2017,18/12/2017,0,0,0,2,2
249621,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Reuters News,2017-12-22,South Sudan rebels say army attacked them after signing ceasefire""",Reuters News,22/12/2017,South Sudan rebels say army attacked them after signing ceasefire,rebel spokesperson,Raga county,8.47,25.68,South Sudan,Africa,22/12/2017,22/12/2017,5,2,0,0,7
249625,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Agence France Presse,2017-12-24,S.Sudan govt, rebels accuse each other of breaking truce""",Agence France Presse,24/12/2017,"S.Sudan govt, rebels accuse each other of breaking truce","army spokesperson, rebel spokesperson",West Equatoria state,5.4,28.4,South Sudan,Africa,24/12/2017,24/12/2017,0,5,0,0,5
249637,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Xinhua News Agency,2017-12-28,Over 30 killed in renewed South Sudan clashes amid continued truce violation"";""Radio Tamazuj,2017-12-25,Scores killed in Koch fighting""",Xinhua News Agency;Radio Tamazuj,2017-12-28;2017-12-25,Over 30 killed in renewed South Sudan clashes amid continued truce violation;Scores killed in Koch fighting,"Lam Tungwar, Information Minister for Northern Liech State;
Northern Liech security adviser John Maluk; rebel spokesman Paul Lam Gabriel",Koch town,8.59552,29.99276,South Sudan,Africa,24/12/2017,24/12/2017,6,4,9,0,19
254200,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""UN SG,2018-02-28,Report of the Secretary-General on South Sudan (covering the period from 15 November 2017 to 16 February 2018) """,UN SG,28/02/2018,Report of the Secretary-General on South Sudan (covering the period from 15 November 2017 to 16 February 2018) ,UN SG,Lujulu town,3.684019,30.667552,South Sudan,Africa,24/12/2017,24/12/2017,0,0,4,0,4
254201,708,Government of South Sudan - Civilians,Government of South Sudan - Civilians,Government of South Sudan,Civilians,"""UN SG,2018-02-28,Report of the Secretary-General on South Sudan (covering the period from 15 November 2017 to 16 February 2018) """,UN SG,28/02/2018,Report of the Secretary-General on South Sudan (covering the period from 15 November 2017 to 16 February 2018) ,UN SG,Yei town,4.09444,30.67639,South Sudan,Africa,25/12/2017,25/12/2017,0,0,1,0,1
249643,11345,South Sudan:Government,Government of South Sudan - SPLM/A In Opposition,Government of South Sudan,SPLM/A In Opposition,"""Reuters News,2018-01-02,U.S.,Britain and Norway warn South Sudan parties over ceasefire violations""",Reuters News,02/01/2018,"U.S.,Britain and Norway warn South Sudan parties over ceasefire violations",a spokesman for a faction now allied with the government,South Sudan,8,30,South Sudan,Africa,31/12/2017,31/12/2017,0,0,0,0,1
242521,506,IS - Civilians,IS - Civilians,IS,Civilians,"""Reuters News,2017-08-17,Catalan government says 13 dead, at least 50 injured in Barcelona van attack"";""Reuters News,2017-08-17,Spanish PM says Barcelona van attack result of 'jihadist terrorism'"";""Reuters News,2017-08-18,UPDATE 9-Spain hunts van driver who mowed down Barcelona crowd, killing 13"";""Associated Press Newswires,2017-08-18,Police say death toll in Spain attacks rises to 14 after woman injured in seaside resort dies"";""Reuters News,2017-08-23,Barcelona balances security and freedom after deadly attacks"";""Reuters News,2017-08-27,German woman dies from injuries 10 days after Barcelona attack""",Reuters News;Reuters News;Reuters News;Associated Press Newswires;Reuters News;Reuters News,2017-08-17;2017-08-17;2017-08-18;2017-08-18;2017-08-23;2017-08-27,"Catalan government says 13 dead, at least 50 injured in Barcelona van attack;Spanish PM says Barcelona van attack result of 'jihadist terrorism';UPDATE 9-Spain hunts van driver who mowed down Barcelona crowd, killing 13;Police say death toll in Spain attacks rises to 14 after woman injured in seaside resort dies;Barcelona balances security and freedom after deadly attacks;German woman dies from injuries 10 days after Barcelona attack",Catalan government official,Barcelona town,41.398371,2.1741,Spain,Europe,17/08/2017,17/08/2017,0,0,14,0,14
242524,506,IS - Civilians,IS - Civilians,IS,Civilians,"""Reuters News,2017-08-17,One Barcelona van attacker killed in shootout with police: media"";""Reuters News,2017-08-17,Two arrested over Barcelona attack not the van drivers: police"";""Reuters News,2017-08-19,Factbox: The Spanish investigation of Barcelona attack"";""Reuters News,2017-08-21,Van driver in Barcelona attack stabbed man as he escaped and took his car: police""",Reuters News;Reuters News;Reuters News;Reuters News,2017-08-17;2017-08-17;2017-08-19;2017-08-21,One Barcelona van attacker killed in shootout with police: media;Two arrested over Barcelona attack not the van drivers: police;Factbox: The Spanish investigation of Barcelona attack;Van driver in Barcelona attack stabbed man as he escaped and took his car: police,police,Barcelona town,41.398371,2.1741,Spain,Europe,17/08/2017,17/08/2017,0,0,1,0,1
242710,506,IS - Civilians,IS - Civilians,IS,Civilians,"""RTE,2017-08-18,Woman injured in second attack in Spain dies"";""Reuters News,2017-08-19,Factbox: The Spanish investigation of Barcelona attack"";""Reuters News,2017-08-21,Spanish police track down, shoot dead Barcelona attacker""",RTE;Reuters News;Reuters News,2017-08-18;2017-08-19;2017-08-21,"Woman injured in second attack in Spain dies;Factbox: The Spanish investigation of Barcelona attack;Spanish police track down, shoot dead Barcelona attacker",,Cambrils town,41.06997,1.05949,Spain,Europe,18/08/2017,18/08/2017,0,0,1,0,1
239168,489,Government of Sri Lanka - Civilians,Government of Sri Lanka - Civilians,Government of Sri Lanka,Civilians,"""Asian News International,2017-03-07,High Commissioner to Sri Lanka takes up fishermen issue with Sri Lankan PM"";""Agence France Presse,2017-03-07,Sri Lanka agrees to probe Indian fisherman's killing"";""Asian News International,2017-03-07,Govt. deeply concerned at killing of Indian fisherman: MEA"";""Agence France Presse,2017-03-08,Sri Lanka frees Indians amid tension over fisherman killing""",Asian News International;Agence France Presse;Asian News International;Agence France Presse,2017-03-07;2017-03-07;2017-03-07;2017-03-08,High Commissioner to Sri Lanka takes up fishermen issue with Sri Lankan PM;Sri Lanka agrees to probe Indian fisherman's killing;Govt. deeply concerned at killing of Indian fisherman: MEA;Sri Lanka frees Indians amid tension over fisherman killing,"official
senior government source",Palk Strait,8.570651,79.046051,Sri Lanka,Asia,07/03/2017,07/03/2017,0,0,1,0,1
241174,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""ICG,2017-05-31,Sudan  MAY 2017""",ICG,31/05/2017,Sudan  MAY 2017,,Central Darfur state,12.333333,23.416667,Sudan,Africa,15/04/2017,30/04/2017,0,0,0,19,19
234057,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""Agence France Presse,2017-01-02,Sudan gunmen kill 8 people in Darfur"";""Xinhua News Agency,2017-01-02,Sudan gov't holds rebel movement responsible for bloody incidents in Darfur"";""Africa Confidential Vol 58 No 1,2017-01-06,Sudan: Money and the military"";""Nuba Reports,2017-01-31,SUDAN INSIDER: MORE VIOLENCE IN DARFUR, MORE CEASEFIRES BREACHED""",Agence France Presse;Xinhua News Agency;Africa Confidential Vol 58 No 1;Nuba Reports,2017-01-02;2017-01-02;2017-01-06;2017-01-31,"Sudan gunmen kill 8 people in Darfur;Sudan gov't holds rebel movement responsible for bloody incidents in Darfur;Sudan: Money and the military;SUDAN INSIDER: MORE VIOLENCE IN DARFUR, MORE CEASEFIRES BREACHED","Abdallah Saleh al-Shafie, AC; local residents & organisations ",Nertiti town,12.958041,24.038332,Sudan,Africa,01/01/2017,01/01/2017,0,0,0,11,11
237044,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""All Africa,2017-01-17,Murder, Robberies in North Darfur""",All Africa,17/01/2017,"Murder, Robberies in North Darfur",one of his relatives,Tabit village,13.3,25.083333,Sudan,Africa,16/01/2017,16/01/2017,0,0,0,1,1
241355,4674,Misseriya - Rizeigat Abbala,Misseriya - Rizeigat Abbala,Misseriya,Rizeigat Abbala,"""UN SG,2017-03-23,Report of the Secretary-General on the African UnionUnited Nations Hybrid Operation in Darfur""",UN SG,23/03/2017,Report of the Secretary-General on the African UnionUnited Nations Hybrid Operation in Darfur,UN SG,Um Dukhun town,11.124528,22.959498,Sudan,Africa,25/01/2017,25/01/2017,2,1,0,0,3
241356,4853,Rizeigat Abbala - Zaghawa,Rizeigat Abbala - Zaghawa,Rizeigat Abbala,Zaghawa,"""UN SG,2017-03-23,Report of the Secretary-General on the African UnionUnited Nations Hybrid Operation in Darfur""",UN SG,23/03/2017,Report of the Secretary-General on the African UnionUnited Nations Hybrid Operation in Darfur,UN SG,Silea town,14,22.61,Sudan,Africa,29/01/2017,29/01/2017,2,2,0,0,4
237063,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""All Africa,2017-02-06,Woman Shot Dead in Front of North Darfur Prison""",All Africa,06/02/2017,Woman Shot Dead in Front of North Darfur Prison,A relative ,Kabkabiyah town,13.65,24.08333,Sudan,Africa,04/02/2017,04/02/2017,0,0,1,0,1
237064,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""Xinhua News Agency,2017-02-11,Sudan ruling party accuses rebel movement of committing massacre in South Kordofan"";""All Africa,2017-02-13,Seven Herders Killed for Cattle in South Kordofan"";""AllAfrica,2017-03-29,'Government Racket Behind Deadly South Kordofan Attack' - SPLM-N""",Xinhua News Agency;All Africa;AllAfrica,2017-02-11;2017-02-13;2017-03-29,Sudan ruling party accuses rebel movement of committing massacre in South Kordofan;Seven Herders Killed for Cattle in South Kordofan;'Government Racket Behind Deadly South Kordofan Attack' - SPLM-N,"investigation committee convened by the SPLM N
NCP statement",Kadugli town,11.016667,29.716667,Sudan,Africa,10/02/2017,10/02/2017,0,0,0,0,7
237086,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""All Africa,2017-02-22,Armed Forces Repulses Attack of People's Movement On Al-Mashayesh Area"";""All Africa,2017-02-22,Sudan Army, SPLM-N Clash and Violate Ceasefire""",All Africa;All Africa,2017-02-22;2017-02-22,"Armed Forces Repulses Attack of People's Movement On Al-Mashayesh Area;Sudan Army, SPLM-N Clash and Violate Ceasefire","Armed Forces' spokesman, Brig. (doctor) Ahmed Khalifa Al-Shami",Kadugli district,11,29.7,Sudan,Africa,21/02/2017,21/02/2017,1,1,0,0,2
237090,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""All Africa,2017-02-27,Cold Wave in Jebel Marra, Deadly Robbery in North Darfur""",All Africa,27/02/2017,"Cold Wave in Jebel Marra, Deadly Robbery in North Darfur", employee of the bakery,Kutum town,14.203053,24.663841,Sudan,Africa,25/02/2017,25/02/2017,0,0,1,0,1
237091,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""All Africa,2017-02-27,Cold Wave in Jebel Marra, Deadly Robbery in North Darfur""",All Africa,27/02/2017,"Cold Wave in Jebel Marra, Deadly Robbery in North Darfur",family member,Fanga Suk town,13.287452,24.647945,Sudan,Africa,26/02/2017,26/02/2017,0,0,1,0,1
237099,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""AllAfrica,2017-03-16,UXO Kills Darfur Herder, Women Assaulted, Market Raided""",AllAfrica,16/03/2017,"UXO Kills Darfur Herder, Women Assaulted, Market Raided",A relative ,Dobo Omda,13.148786,24.743967,Sudan,Africa,15/03/2017,15/03/2017,0,0,1,0,1
237100,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""AllAfrica,2017-03-17,'Darfur Farmer Killed By Soldiers"" - MP""",AllAfrica,17/03/2017,"'Darfur Farmer Killed By Soldiers"" - MP",independent MP Ahmed Tahir Iseil,Um Janaa village,11.7139,24.4614,Sudan,Africa,15/03/2017,15/03/2017,0,0,1,0,1
237111,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""AllAfrica,2017-03-31,Two Dead in North Darfur Road Robbery""",AllAfrica,31/03/2017,Two Dead in North Darfur Road Robbery,witness,Between Saraf Omra and El Sireaf Beni Hussein,13.57912,23.40319,Sudan,Africa,28/03/2017,28/03/2017,0,0,2,0,2
237809,13963,Hamar - Kababish,Hamar - Kababish,Hamar,Kababish,"""AllAfrica,2017-04-05,50+ Dead in Kordofan Tribal Clashes"";""AllAfrica,2017-04-06,'Calm' After Kordofan Tribal Violence"";""AllAfrica,2017-04-10,State of Emergency in Kordofan After Tribal Clashes""",AllAfrica;AllAfrica;AllAfrica,2017-04-05;2017-04-06;2017-04-10,50+ Dead in Kordofan Tribal Clashes;'Calm' After Kordofan Tribal Violence;State of Emergency in Kordofan After Tribal Clashes,Several sources in the area,North Kordofan state,14.5,29.5,Sudan,Africa,01/04/2017,02/04/2017,0,0,0,27,27
237881,13963,Hamar - Kababish,Hamar - Kababish,Hamar,Kababish,"""AllAfrica,2017-04-05,50+ Dead in Kordofan Tribal Clashes"";""AllAfrica,2017-04-06,'Calm' After Kordofan Tribal Violence"";""AllAfrica,2017-04-10,State of Emergency in Kordofan After Tribal Clashes""",AllAfrica;AllAfrica;AllAfrica,2017-04-05;2017-04-06;2017-04-10,50+ Dead in Kordofan Tribal Clashes;'Calm' After Kordofan Tribal Violence;State of Emergency in Kordofan After Tribal Clashes,Several sources in the area,West Kordofan state,12,28.15,Sudan,Africa,01/04/2017,02/04/2017,0,0,0,26,27
237928,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""AllAfrica,2017-05-01,UXO Blast Kills Young North Darfur Camel Herder""",AllAfrica,01/05/2017,UXO Blast Kills Young North Darfur Camel Herder, relative ,North Darfur state,16,25.5,Sudan,Africa,27/04/2017,27/04/2017,0,0,1,0,1
237864,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""AllAfrica,2017-04-12,Crime in South Darfur - Three Killed, Soldiers Wounded"";""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur""",AllAfrica;UN SG,2017-04-12;2017-06-14,"Crime in South Darfur - Three Killed, Soldiers Wounded;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur",a source in the area / UN SG,South Darfur State,11.5,24.666667,Sudan,Africa,07/04/2017,07/04/2017,2,0,0,0,2
237863,11721,Misseriya - Salamat Baggara,Misseriya - Salamat Baggara,Misseriya,Salamat Baggara,"""AllAfrica,2017-04-11,Three Killed in Tribal Clash in Central Darfur""",AllAfrica,11/04/2017,Three Killed in Tribal Clash in Central Darfur,a listener told Radio Dabanga,Umm Dukhun district,11.0933,23.245,Sudan,Africa,09/04/2017,09/04/2017,3,0,0,0,3
251031,4666,Ma'aliyah - Rizeigat Baggara,Ma'aliyah - Rizeigat Baggara,Ma'aliyah,Rizeigat Baggara,"""Agence France Presse,2017-04-08,Sudan tribal clashes kill 9 in Darfur: local leaders"";""AllAfrica,2017-04-10,East Darfur Tribal Fighting Leaves Seven Dead"";""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur""",Agence France Presse;AllAfrica;UN SG,2017-04-08;2017-04-10;2017-06-14,Sudan tribal clashes kill 9 in Darfur: local leaders;East Darfur Tribal Fighting Leaves Seven Dead;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,"Sheikh Murdas Jumaa, head of the Maaliya Shura council,  leader from the Rizeigat tribe",Abu Karinka district,11.58708,26.54357,Sudan,Africa,08/04/2017,08/04/2017,2,7,0,0,10
237812,4666,Ma'aliyah - Rizeigat Baggara,Ma'aliyah - Rizeigat Baggara,Ma'aliyah,Rizeigat Baggara,"""Agence France Presse,2017-04-08,Sudan tribal clashes kill 9 in Darfur: local leaders"";""AllAfrica,2017-04-10,East Darfur Tribal Fighting Leaves Seven Dead"";""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur""",Agence France Presse;AllAfrica;UN SG,2017-04-08;2017-04-10;2017-06-14,Sudan tribal clashes kill 9 in Darfur: local leaders;East Darfur Tribal Fighting Leaves Seven Dead;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,"Sheikh Murdas Jumaa, head of the Maaliya Shura council,  leader from the Rizeigat tribe",Abu Karinka town,11.583333,26.533333,Sudan,Africa,09/04/2017,09/04/2017,4,5,0,2,11
241173,9708,Habaniya  - Salamat Baggara,Habaniya  - Salamat Baggara,Habaniya ,Salamat Baggara,"""ICG,2017-05-31,Sudan  MAY 2017""",ICG,31/05/2017,Sudan  MAY 2017,,At Tays village,10.8,25.05,Sudan,Africa,09/04/2017,09/04/2017,0,0,0,13,13
241347,4666,Ma'aliyah - Rizeigat Baggara,Ma'aliyah - Rizeigat Baggara,Ma'aliyah,Rizeigat Baggara,"""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur""",UN SG,14/06/2017,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,UN SG,Abu Karinka town,11.583333,26.533333,Sudan,Africa,18/04/2017,18/04/2017,2,2,0,0,4
237868,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""AllAfrica,2017-04-26,Bombing Jebel Marra 'Violates Ceasefire': SLM-AW""",AllAfrica,26/04/2017,Bombing Jebel Marra 'Violates Ceasefire': SLM-AW,"leader of the Sudan Liberation Movement, Abdel Wahid El Nur",Tourong-Taora town,12.827573,24.249431,Sudan,Africa,22/04/2017,22/04/2017,0,0,0,17,17
